id,timestamp,action,src_ip,dst_ip,dst_port,protocol,bytes_out,threat,user
{QQLQ9CEY-VGA0JU33-KVPQ},2025-01-21T10:36:36Z,allow,192.168.1.62,8.8.8.8,53,TCP,5951,,sherry.decker
{6D15LL0A-YU6X0DOU-TWO7},2025-01-21T17:29:35Z,allow,192.168.1.62,8.8.8.8,80,TCP,40470,,sherry.decker
{K5J3WNJO-IBWT97TP-RX6L},2025-01-21T16:31:50Z,block,192.168.1.62,214.181.172.228,135,TCP,2771,geo_blocked,sherry.decker
{OACVRFF2-0M5S7XFM-3AQO},2025-01-21T12:22:18Z,allow,192.168.1.62,172.217.0.0,53,TCP,42144,,sherry.decker
{GOH9162S-DUJN86RG-8TXS},2025-01-21T17:40:05Z,allow,192.168.1.62,8.8.8.8,443,TCP,12391,,sherry.decker
{5JUSBNPA-F92BB1HT-PVB7},2025-01-21T14:34:55Z,allow,192.168.1.62,1.1.1.1,53,TCP,57700,,sherry.decker
{4N48V52T-CITOFNUG-YSYN},2025-01-21T10:58:02Z,block,192.168.1.62,77.83.69.101,445,TCP,1333,,sherry.decker
{4RRBHXEN-8SIG989E-3F98},2025-01-21T12:12:42Z,allow,192.168.1.62,172.217.0.0,53,TCP,23115,,sherry.decker
{DSRIIIWH-O2AZ5122-PIQS},2025-01-21T17:44:54Z,allow,192.168.1.62,1.1.1.1,80,TCP,59863,,sherry.decker
{VSYAIQYS-7RMZGMFV-7IHS},2025-01-21T17:34:04Z,allow,192.168.1.62,172.217.0.0,443,TCP,36651,,sherry.decker
{36D9TJQA-22ERM2IA-JT8J},2025-01-22T16:06:43Z,allow,192.168.1.62,1.1.1.1,80,TCP,32542,,sherry.decker
{0Z183ZFH-X02R9EQD-YUSN},2025-01-22T14:05:51Z,allow,192.168.1.62,1.1.1.1,443,TCP,38244,,sherry.decker
{0JQH83WW-ZWHCEWDI-K6L3},2025-01-22T14:38:35Z,allow,192.168.1.62,1.1.1.1,443,TCP,3558,,sherry.decker
{ZGTBRKXR-410ZHZFD-PB6N},2025-01-22T11:39:18Z,allow,192.168.1.62,8.8.8.8,443,TCP,42064,,sherry.decker
{XQ9GCWKG-F5654U70-VFH7},2025-01-22T17:13:27Z,allow,192.168.1.62,172.217.0.0,53,TCP,51889,,sherry.decker
{ITJ9DGC4-L8B2C8R7-AN1L},2025-01-22T11:19:31Z,allow,192.168.1.62,1.1.1.1,53,TCP,21650,,sherry.decker
{JZKFY3S9-5KWKI2W7-GCFS},2025-01-22T14:11:15Z,allow,192.168.1.62,8.8.8.8,80,TCP,45004,,sherry.decker
{4LNQQK61-UVF5EM8Q-FDRV},2025-01-22T12:16:54Z,allow,192.168.1.62,1.1.1.1,443,TCP,13958,,sherry.decker
{HRODN7O9-8CYEJLPA-88XM},2025-01-22T17:22:16Z,allow,192.168.1.62,1.1.1.1,80,TCP,3754,,sherry.decker
{F1FZW8HP-AWY6BXYW-06DE},2025-01-22T12:59:52Z,allow,192.168.1.62,8.8.8.8,53,TCP,38371,,sherry.decker
{6RJVHO3Z-F41TBHBM-LUS3},2025-01-22T15:44:56Z,allow,192.168.1.62,8.8.8.8,443,TCP,41245,,sherry.decker
{4WST4XVB-OUR2IHQ2-GNXI},2025-01-22T15:48:27Z,allow,192.168.1.62,8.8.8.8,443,TCP,1647,,sherry.decker
{E8MUEFJW-28PLWMJ0-R9WZ},2025-01-22T14:10:03Z,allow,192.168.1.62,8.8.8.8,80,TCP,9117,,sherry.decker
{I3Y9WFPX-KQPC2WHW-HKT3},2025-01-22T12:54:48Z,allow,192.168.1.62,8.8.8.8,80,TCP,10123,,sherry.decker
{7QPKDV9J-BBJJDF8T-FLUN},2025-01-22T11:27:49Z,allow,192.168.1.62,8.8.8.8,80,TCP,41495,,sherry.decker
{D0WEEQKF-K1YI59VU-5YER},2025-01-22T13:58:00Z,allow,192.168.1.62,1.1.1.1,80,TCP,43342,,sherry.decker
{6B83E9JV-KINLQ604-1IHB},2025-01-22T12:46:48Z,block,192.168.1.62,11.117.118.112,135,TCP,3735,port_scan,sherry.decker
{T5C1DGY7-22QGKFN5-TJSY},2025-01-22T11:05:21Z,allow,192.168.1.62,172.217.0.0,53,TCP,59946,,sherry.decker
{0CL67JL2-O8K8BG8V-F35V},2025-01-22T11:34:34Z,block,192.168.1.62,203.111.99.152,3389,TCP,1755,port_scan,sherry.decker
{JEIIMYS6-JOP45EX2-N0RH},2025-01-22T17:23:33Z,allow,192.168.1.62,1.1.1.1,80,TCP,50932,,sherry.decker
{1WFLP0DQ-7OV1V2NR-YCNP},2025-01-22T14:28:07Z,allow,192.168.1.62,1.1.1.1,443,TCP,6262,,sherry.decker
{AW9KA0N3-VMFSGWF9-P3LB},2025-01-22T12:24:32Z,allow,192.168.1.62,172.217.0.0,443,TCP,55790,,sherry.decker
{TUPNEC9M-I4IJ6ZPB-FRIY},2025-01-22T14:18:25Z,allow,192.168.1.62,1.1.1.1,53,TCP,43843,,sherry.decker
{GMZI0APH-13QAS0ED-K36O},2025-01-22T11:05:41Z,allow,192.168.1.62,8.8.8.8,443,TCP,1496,,sherry.decker
{RXMCKF8J-TYXUQWIT-2RL5},2025-01-22T16:22:28Z,allow,192.168.1.62,172.217.0.0,443,TCP,7771,,sherry.decker
{EAD9WFI9-Y1YKQTMF-HVPR},2025-01-22T13:35:50Z,allow,192.168.1.62,8.8.8.8,80,TCP,17604,,sherry.decker
{JYBGF7F0-0WKJI93Y-BDE7},2025-01-22T11:20:55Z,allow,192.168.1.62,8.8.8.8,80,TCP,11787,,sherry.decker
{F6UYK9TZ-OAOXJB7T-VUTU},2025-01-22T10:09:35Z,allow,192.168.1.62,8.8.8.8,53,TCP,2256,,sherry.decker
{CV6G984I-VAF2KMGC-C277},2025-01-22T10:40:20Z,allow,192.168.1.62,8.8.8.8,80,TCP,48928,,sherry.decker
{4I4QOTTJ-F1THAINZ-CGKD},2025-01-22T11:32:40Z,block,192.168.1.62,183.241.115.100,3389,TCP,1919,geo_blocked,sherry.decker
{EUX98HF9-FBVPDZCX-KHS0},2025-01-22T15:31:49Z,allow,192.168.1.62,8.8.8.8,80,TCP,37544,,sherry.decker
{ZRCOU8OO-8Q252XVV-YIQV},2025-01-23T17:31:48Z,allow,192.168.1.62,172.217.0.0,443,TCP,48075,,sherry.decker
{3DVPGQ64-4EKK3X6K-MUD0},2025-01-23T15:47:01Z,allow,192.168.1.62,172.217.0.0,53,TCP,32880,,sherry.decker
{ZWJST71O-8QPBEVJB-NTA3},2025-01-23T16:53:38Z,allow,192.168.1.62,1.1.1.1,443,TCP,44614,,sherry.decker
{ME0Z7ICQ-4PQVFVGH-T1LT},2025-01-23T16:00:35Z,allow,192.168.1.62,8.8.8.8,80,TCP,34364,,sherry.decker
{Y94DL1FG-1UX3STS1-KMUP},2025-01-23T17:19:56Z,allow,192.168.1.62,8.8.8.8,53,TCP,3768,,sherry.decker
{PKHK8CB1-W22ZQDAT-M688},2025-01-23T10:31:00Z,allow,192.168.1.62,8.8.8.8,80,TCP,32412,,sherry.decker
{GNXGDCKN-AM88U9NK-CS6K},2025-01-23T12:11:50Z,block,192.168.1.62,118.100.189.212,23,TCP,1032,geo_blocked,sherry.decker
{1537O6M0-9KL7F7AV-KI88},2025-01-23T12:08:52Z,allow,192.168.1.62,8.8.8.8,53,TCP,7090,,sherry.decker
{TOBCYX7J-9DEZBWHF-O52Q},2025-01-23T12:18:57Z,allow,192.168.1.62,1.1.1.1,80,TCP,13935,,sherry.decker
{SHC0C9M8-O87GN1WO-YMDE},2025-01-23T13:10:50Z,allow,192.168.1.62,8.8.8.8,80,TCP,34607,,sherry.decker
{7234W7YA-XPQ7AMJZ-SXYS},2025-01-23T14:35:54Z,allow,192.168.1.62,8.8.8.8,80,TCP,26140,,sherry.decker
{V7LO6P4T-LNDOP6AI-IO08},2025-01-23T13:03:16Z,allow,192.168.1.62,1.1.1.1,443,TCP,35545,,sherry.decker
{FDC4EJ93-X298NN8R-OROB},2025-01-23T17:30:46Z,block,192.168.1.62,77.200.1.129,22,TCP,3827,policy_violation,sherry.decker
{OWO4M93X-PCG2B3J8-TB8J},2025-01-23T10:03:49Z,allow,192.168.1.62,1.1.1.1,53,TCP,4153,,sherry.decker
{Z51R9FGV-CA7UILII-K4IR},2025-01-23T17:00:22Z,allow,192.168.1.62,172.217.0.0,443,TCP,8904,,sherry.decker
{0SZGY6IP-2MCIG0CO-U2JY},2025-01-23T14:45:19Z,allow,192.168.1.62,1.1.1.1,80,TCP,18653,,sherry.decker
{WBEZB0B4-TAV053Z1-SLOV},2025-01-23T13:25:44Z,allow,192.168.1.62,1.1.1.1,80,TCP,12335,,sherry.decker
{MAEVQ0UU-U0WVPM4F-KH3R},2025-01-23T10:11:00Z,allow,192.168.1.62,1.1.1.1,443,TCP,36912,,sherry.decker
{UAECXT89-JX60ZF9S-5LOD},2025-01-23T16:49:29Z,allow,192.168.1.62,1.1.1.1,80,TCP,22060,,sherry.decker
{K6TZBG35-MH9T9200-HCK1},2025-01-23T17:14:35Z,allow,192.168.1.62,1.1.1.1,80,TCP,42611,,sherry.decker
{WQ9VY951-Z99W86HK-H38Z},2025-01-24T13:25:18Z,allow,192.168.1.62,172.217.0.0,53,TCP,56770,,sherry.decker
{77N0TQ4Q-M01TAMSR-GITE},2025-01-24T14:29:55Z,allow,192.168.1.62,172.217.0.0,80,TCP,45300,,sherry.decker
{BFJ540FL-VZLC2O0D-RZSZ},2025-01-24T11:40:14Z,allow,192.168.1.62,8.8.8.8,80,TCP,43122,,sherry.decker
{EAH8UPB5-4BPCWOGX-ON7E},2025-01-24T12:38:37Z,allow,192.168.1.62,8.8.8.8,80,TCP,55060,,sherry.decker
{SC4528MB-37KCU252-5ZY1},2025-01-24T13:22:17Z,allow,192.168.1.62,172.217.0.0,80,TCP,26197,,sherry.decker
{YL51QJOJ-PE2X8JOY-S79Y},2025-01-24T13:42:54Z,allow,192.168.1.62,8.8.8.8,53,TCP,26629,,sherry.decker
{GF74ESPC-6LWG8VTQ-9KQI},2025-01-24T14:00:14Z,allow,192.168.1.62,1.1.1.1,443,TCP,11573,,sherry.decker
{2NXME12Y-YIR8JAEU-P0SU},2025-01-24T16:29:58Z,allow,192.168.1.62,1.1.1.1,53,TCP,44446,,sherry.decker
{08WLXFRI-W9R3FOAF-TFX0},2025-01-24T15:42:27Z,allow,192.168.1.62,1.1.1.1,53,TCP,36682,,sherry.decker
{BAHF324G-K0I3LLNJ-DFGT},2025-01-24T10:03:55Z,allow,192.168.1.62,1.1.1.1,443,TCP,11987,,sherry.decker
{U9HSO7N8-KGZWOUZU-2XBF},2025-01-24T16:35:09Z,allow,192.168.1.62,8.8.8.8,53,TCP,22584,,sherry.decker
{T3FGHEFI-WHOS4X24-L0C5},2025-01-24T12:44:28Z,allow,192.168.1.62,8.8.8.8,443,TCP,35753,,sherry.decker
{QY6194MQ-MZXJ32WT-GRRU},2025-01-24T11:42:31Z,allow,192.168.1.62,8.8.8.8,443,TCP,37228,,sherry.decker
{NQK6M6FP-FR3WLOIG-264N},2025-01-24T11:15:50Z,allow,192.168.1.62,8.8.8.8,443,TCP,54386,,sherry.decker
{TWJTG4SN-LBEV3X8J-KTYZ},2025-01-24T14:18:07Z,allow,192.168.1.62,1.1.1.1,80,TCP,34141,,sherry.decker
{Y1PJPRKR-BA7L3DDO-JHE0},2025-01-24T16:32:58Z,allow,192.168.1.62,172.217.0.0,53,TCP,20856,,sherry.decker
{72FU4SYB-F3I7TSKH-VBQD},2025-01-24T17:35:30Z,allow,192.168.1.62,8.8.8.8,80,TCP,23671,,sherry.decker
{ZWXOA0J6-ID7FF80C-0ZHJ},2025-01-24T10:41:12Z,allow,192.168.1.62,8.8.8.8,80,TCP,49374,,sherry.decker
{MGCAQ4XK-OEK3OXJS-9M6B},2025-01-24T11:01:08Z,allow,192.168.1.62,172.217.0.0,53,TCP,28053,,sherry.decker
{RR0N2XHG-M3IFBLL7-UTN2},2025-01-24T15:08:53Z,block,192.168.1.62,244.36.202.180,135,TCP,4648,port_scan,sherry.decker
{IINBT4FZ-R3V3P4QK-64K3},2025-01-24T16:38:39Z,allow,192.168.1.62,8.8.8.8,443,TCP,29037,,sherry.decker
{EYZBAYCJ-DS3LPUDZ-IONH},2025-01-24T11:01:33Z,allow,192.168.1.62,172.217.0.0,53,TCP,52251,,sherry.decker
{Q7J8PU1A-IQD8WHHC-FA79},2025-01-24T15:01:23Z,allow,192.168.1.62,8.8.8.8,443,TCP,19660,,sherry.decker
{DAQVQN9W-UXFKDPWR-V3SZ},2025-01-24T15:58:04Z,allow,192.168.1.62,172.217.0.0,443,TCP,11367,,sherry.decker
{3HAD93O6-NRTNF78C-LCVW},2025-01-27T10:17:41Z,allow,192.168.1.62,8.8.8.8,443,TCP,33258,,sherry.decker
{EFDDHMY1-1YODD3JP-KYXL},2025-01-27T16:30:30Z,allow,192.168.1.62,8.8.8.8,443,TCP,1356,,sherry.decker
{SVSK8BCA-G58ZASRW-W68D},2025-01-27T15:34:52Z,allow,192.168.1.62,8.8.8.8,80,TCP,45380,,sherry.decker
{YIGVI9X4-RO11279H-A2TO},2025-01-27T12:54:15Z,allow,192.168.1.62,1.1.1.1,80,TCP,18753,,sherry.decker
{JOIDIIS6-ZSB0H78X-O3N9},2025-01-27T12:21:15Z,allow,192.168.1.62,172.217.0.0,443,TCP,27846,,sherry.decker
{U15K2191-C5UU50N9-VMUG},2025-01-27T11:56:13Z,allow,192.168.1.62,172.217.0.0,443,TCP,41583,,sherry.decker
{0JSJK06G-5KWXI3GE-HVJM},2025-01-27T15:58:01Z,allow,192.168.1.62,1.1.1.1,80,TCP,3449,,sherry.decker
{II3U8NV6-ED7GZ25E-XH4Z},2025-01-27T11:45:30Z,allow,192.168.1.62,8.8.8.8,80,TCP,10352,,sherry.decker
{4PTGSA42-YND92CH9-BRJN},2025-01-27T16:46:01Z,allow,192.168.1.62,8.8.8.8,443,TCP,15611,,sherry.decker
{BLJ1C1W9-FQ79OKEL-HJD8},2025-01-27T10:01:19Z,allow,192.168.1.62,172.217.0.0,443,TCP,23882,,sherry.decker
{0E3QOZTL-M45IHAOK-UXWR},2025-01-27T17:15:50Z,allow,192.168.1.62,172.217.0.0,80,TCP,7540,,sherry.decker
{HXBE55A4-I3L5DLAX-RCNR},2025-01-27T10:55:26Z,allow,192.168.1.62,1.1.1.1,443,TCP,23554,,sherry.decker
{NZOXN4LG-G7PS01OH-K5AT},2025-01-27T12:14:12Z,allow,192.168.1.62,8.8.8.8,53,TCP,28124,,sherry.decker
{A17WR0BO-IFF3H66R-H4UV},2025-01-27T14:01:09Z,allow,192.168.1.62,1.1.1.1,443,TCP,50036,,sherry.decker
{AR6HAMJF-O8PSU71R-IK9G},2025-01-27T10:23:09Z,allow,192.168.1.62,8.8.8.8,443,TCP,17245,,sherry.decker
{QTJQI6LC-OABYREWL-DVRF},2025-01-27T11:57:00Z,allow,192.168.1.62,1.1.1.1,80,TCP,13790,,sherry.decker
{7APBLWMK-2SOVJ7LO-2RNT},2025-01-27T16:37:30Z,allow,192.168.1.62,172.217.0.0,80,TCP,12395,,sherry.decker
{ER2D07II-WCDSCG7R-2NIH},2025-01-27T10:23:42Z,allow,192.168.1.62,172.217.0.0,443,TCP,37184,,sherry.decker
{3T7MA7SY-WG5ECP7I-GWU2},2025-01-27T11:32:00Z,allow,192.168.1.62,8.8.8.8,443,TCP,51104,,sherry.decker
{ZBCL7YNH-W8HJPRIK-REY7},2025-01-27T11:01:43Z,allow,192.168.1.62,1.1.1.1,53,TCP,34662,,sherry.decker
{7ZXX7P5N-780JC7JL-7Z8K},2025-01-27T17:44:38Z,allow,192.168.1.62,172.217.0.0,80,TCP,21050,,sherry.decker
{SMR0IW2R-OALHYJP5-2D07},2025-01-27T12:13:08Z,allow,192.168.1.62,1.1.1.1,80,TCP,1854,,sherry.decker
{XV46PZYR-NUKUYH2O-OM0O},2025-01-27T15:12:31Z,allow,192.168.1.62,172.217.0.0,443,TCP,49642,,sherry.decker
{A6BAYYNH-HMOP75PM-84T5},2025-01-27T14:21:25Z,allow,192.168.1.62,8.8.8.8,443,TCP,52684,,sherry.decker
{5D39RRS8-V9YO71KU-7VNI},2025-01-27T16:43:40Z,allow,192.168.1.62,1.1.1.1,53,TCP,31324,,sherry.decker
{F7M6811C-6TG6BF0I-45XE},2025-01-27T12:25:04Z,allow,192.168.1.62,172.217.0.0,443,TCP,56505,,sherry.decker
{D00C6UCE-AK4UV2EY-5GKY},2025-01-27T14:12:42Z,allow,192.168.1.62,8.8.8.8,443,TCP,47993,,sherry.decker
{4E6XW2J9-3JVJ6X7Y-ELGU},2025-01-27T10:06:03Z,allow,192.168.1.62,1.1.1.1,53,TCP,37237,,sherry.decker
{NJK4NOIQ-9TILAVO0-RRGX},2025-01-27T17:14:42Z,allow,192.168.1.62,8.8.8.8,443,TCP,33034,,sherry.decker
{EBRE91BN-4FN2ECJA-D2C9},2025-01-27T16:41:49Z,block,192.168.1.62,54.187.168.72,3389,TCP,2025,policy_violation,sherry.decker
{90SGC2E9-2CCAJKUF-1SHX},2025-01-27T10:58:38Z,allow,192.168.1.62,172.217.0.0,53,TCP,36187,,sherry.decker
{ZH5UVIL0-SRVHKACB-LQFH},2025-01-27T11:47:26Z,allow,192.168.1.62,172.217.0.0,53,TCP,6734,,sherry.decker
{VW3D7813-Y5RLKH0X-XIOX},2025-01-27T12:59:23Z,allow,192.168.1.62,1.1.1.1,53,TCP,26174,,sherry.decker
{QCKT1L6V-291U08UQ-ZHKQ},2025-01-27T15:35:34Z,allow,192.168.1.62,8.8.8.8,443,TCP,24631,,sherry.decker
{VJJZ8VYI-C1NML8S2-00M3},2025-01-27T14:37:48Z,allow,192.168.1.62,8.8.8.8,80,TCP,20131,,sherry.decker
{VYSFCGON-LG7KL1E2-62WP},2025-01-28T14:19:59Z,allow,192.168.1.62,1.1.1.1,443,TCP,58507,,sherry.decker
{32OHLSLI-RLHCPA6R-JVMJ},2025-01-28T14:01:58Z,allow,192.168.1.62,172.217.0.0,53,TCP,19822,,sherry.decker
{IFMVY6QX-QHLKB0DL-DRV3},2025-01-28T11:44:23Z,allow,192.168.1.62,8.8.8.8,443,TCP,35107,,sherry.decker
{WD7I0P7H-ZUJLLA3F-MEXK},2025-01-28T16:30:46Z,allow,192.168.1.62,1.1.1.1,53,TCP,22592,,sherry.decker
{CWO6N0DZ-KURBFAQ8-LJ1I},2025-01-28T16:32:34Z,allow,192.168.1.62,1.1.1.1,53,TCP,22856,,sherry.decker
{8R31BSJ4-WNB7GHMS-T0U8},2025-01-28T11:28:33Z,allow,192.168.1.62,172.217.0.0,53,TCP,41685,,sherry.decker
{FIR37DUK-6A5SYAYI-2SXP},2025-01-28T16:19:29Z,allow,192.168.1.62,1.1.1.1,443,TCP,36987,,sherry.decker
{PDD0H18S-BMXY05F6-UZMK},2025-01-28T17:45:55Z,allow,192.168.1.62,172.217.0.0,80,TCP,39082,,sherry.decker
{UNE569P2-5DHDFDTN-IV5D},2025-01-28T14:50:07Z,allow,192.168.1.62,172.217.0.0,53,TCP,44891,,sherry.decker
{UHLRPWQR-LHF46RJS-FPD0},2025-01-28T13:21:30Z,allow,192.168.1.62,8.8.8.8,80,TCP,7319,,sherry.decker
{P88TU7MN-SBVD8GFV-MTAR},2025-01-28T12:15:30Z,allow,192.168.1.62,1.1.1.1,80,TCP,53415,,sherry.decker
{P1T0E3VV-XFUOQ80V-EAGE},2025-01-28T14:16:21Z,block,192.168.1.62,215.209.151.44,135,TCP,2434,port_scan,sherry.decker
{SIY5L1PG-E3CM8X89-VJH4},2025-01-28T15:37:29Z,allow,192.168.1.62,1.1.1.1,53,TCP,29121,,sherry.decker
{WKVSLKUY-BP62ILOL-21LS},2025-01-28T14:24:18Z,allow,192.168.1.62,172.217.0.0,53,TCP,24366,,sherry.decker
{7RWFGN3W-E6TO39OX-7FCL},2025-01-28T11:08:51Z,allow,192.168.1.62,1.1.1.1,443,TCP,17484,,sherry.decker
{6OB8JKE8-M6551N48-RY6J},2025-01-28T10:21:27Z,allow,192.168.1.62,8.8.8.8,443,TCP,20821,,sherry.decker
{GKH77W3Y-7ONDUGM4-T5OZ},2025-01-28T16:01:53Z,allow,192.168.1.62,1.1.1.1,443,TCP,26340,,sherry.decker
{0PU8OEXN-MSF4PDC2-LPOF},2025-01-28T10:43:45Z,block,192.168.1.62,166.220.87.14,135,TCP,4622,geo_blocked,sherry.decker
{NZTCWFT6-DOF93SPZ-D2K1},2025-01-28T13:12:12Z,block,192.168.1.62,31.103.232.246,22,TCP,745,policy_violation,sherry.decker
{IWC7R5BK-9JASM4YD-1MAV},2025-01-28T16:47:15Z,allow,192.168.1.62,1.1.1.1,80,TCP,20306,,sherry.decker
{ZG7GWLTQ-PFV4AFFM-JEV3},2025-01-29T14:42:30Z,allow,192.168.1.62,1.1.1.1,53,TCP,2603,,sherry.decker
{12BJV3AC-3HB7G4GL-OXPE},2025-01-29T11:03:08Z,block,192.168.1.62,60.48.222.62,445,TCP,3273,port_scan,sherry.decker
{8T5E0G1K-AFHLI8O6-E5AL},2025-01-29T14:16:06Z,block,192.168.1.62,226.107.73.152,3389,TCP,1757,port_scan,sherry.decker
{JGFRCO0P-A6RHMRCN-3KHP},2025-01-29T11:31:21Z,allow,192.168.1.62,1.1.1.1,80,TCP,44799,,sherry.decker
{XRL5JJFS-9BC1FU8U-QTYW},2025-01-29T11:27:12Z,allow,192.168.1.62,172.217.0.0,80,TCP,58944,,sherry.decker
{HWTUQLEE-277XKYWU-KJ0H},2025-01-29T13:55:21Z,allow,192.168.1.62,8.8.8.8,443,TCP,45264,,sherry.decker
{PP8X78D1-NNC6H1Q2-EQUE},2025-01-29T15:31:50Z,block,192.168.1.62,94.215.239.206,3389,TCP,3136,,sherry.decker
{H80NBHQG-I6FPF2OO-6AT1},2025-01-29T17:43:18Z,allow,192.168.1.62,172.217.0.0,443,TCP,53074,,sherry.decker
{QOEUHGFL-N33M5RSK-4KJX},2025-01-29T13:50:50Z,allow,192.168.1.62,1.1.1.1,443,TCP,27714,,sherry.decker
{EOM89QQN-PYIVCVMX-UX90},2025-01-29T14:29:08Z,allow,192.168.1.62,172.217.0.0,80,TCP,10428,,sherry.decker
{ACQ72HSX-84WD7U4J-WLUB},2025-01-29T16:11:44Z,allow,192.168.1.62,1.1.1.1,80,TCP,19117,,sherry.decker
{GWGS7YH4-YSA192KN-24O1},2025-01-29T15:06:24Z,allow,192.168.1.62,1.1.1.1,80,TCP,34879,,sherry.decker
{NA8A43K2-S86D4AHM-X3WF},2025-01-29T16:45:00Z,allow,192.168.1.62,1.1.1.1,80,TCP,59691,,sherry.decker
{97PKJ3GJ-Z0QXTPQJ-S4YY},2025-01-29T16:18:02Z,allow,192.168.1.62,8.8.8.8,443,TCP,24965,,sherry.decker
{6QV2QFHF-IWIL102X-PO4C},2025-01-29T15:15:12Z,allow,192.168.1.62,8.8.8.8,443,TCP,54698,,sherry.decker
{KDUS3TAB-NB3OP8I3-D98F},2025-01-29T11:55:54Z,allow,192.168.1.62,1.1.1.1,80,TCP,21537,,sherry.decker
{ZV05RS2K-NKEG392R-OWO9},2025-01-29T15:54:08Z,allow,192.168.1.62,172.217.0.0,80,TCP,30293,,sherry.decker
{IDENE0DT-MVUTLEMN-RKOP},2025-01-29T16:15:04Z,allow,192.168.1.62,8.8.8.8,80,TCP,29709,,sherry.decker
{K8SPHSQ6-PTKKWRW1-QASQ},2025-01-29T16:54:26Z,allow,192.168.1.62,172.217.0.0,443,TCP,35061,,sherry.decker
{3JVT56M3-1WMUUXYO-U5MJ},2025-01-29T17:10:23Z,allow,192.168.1.62,172.217.0.0,80,TCP,52898,,sherry.decker
{TYW502Q9-IA6KZ7G3-5MLS},2025-01-29T13:49:21Z,allow,192.168.1.62,8.8.8.8,443,TCP,55015,,sherry.decker
{GV87IE18-LJCZW02N-CWFF},2025-01-29T17:36:46Z,allow,192.168.1.62,1.1.1.1,53,TCP,25008,,sherry.decker
{EWZGJY8Y-9Z5Y0X82-9P5Y},2025-01-29T12:13:12Z,allow,192.168.1.62,1.1.1.1,80,TCP,7252,,sherry.decker
{V7HEMHZT-EG8Q1C33-QYFE},2025-01-29T14:48:48Z,allow,192.168.1.62,1.1.1.1,53,TCP,36701,,sherry.decker
{FGXWOILO-7P8TANGF-GR2N},2025-01-29T12:10:51Z,allow,192.168.1.62,1.1.1.1,443,TCP,48007,,sherry.decker
{2CB3S4YU-EN7VHZVK-EIG6},2025-01-29T14:45:36Z,allow,192.168.1.62,1.1.1.1,443,TCP,39790,,sherry.decker
{58ZJ29ZC-XN3IS8RI-XPDS},2025-01-29T11:05:30Z,allow,192.168.1.62,8.8.8.8,53,TCP,9356,,sherry.decker
{I3HUDKVR-FCMCYCFR-BQ09},2025-01-29T10:39:29Z,allow,192.168.1.62,1.1.1.1,53,TCP,42193,,sherry.decker
{QTWJ3KEV-6GLJD8ZS-6L4M},2025-01-29T15:56:35Z,allow,192.168.1.62,8.8.8.8,80,TCP,20368,,sherry.decker
{OVXVDFZG-Z4YZWXEB-QH2Y},2025-01-29T15:38:34Z,allow,192.168.1.62,8.8.8.8,80,TCP,30600,,sherry.decker
{Q2DOHF7P-HDCLJMAJ-QW32},2025-01-29T15:20:09Z,allow,192.168.1.62,1.1.1.1,80,TCP,50347,,sherry.decker
{1PR6RRPT-915UY9SY-B28T},2025-01-29T15:36:42Z,allow,192.168.1.62,172.217.0.0,80,TCP,30227,,sherry.decker
{FLIMGTEN-MS4GMSYC-G4OD},2025-01-29T10:16:40Z,allow,192.168.1.62,8.8.8.8,53,TCP,44631,,sherry.decker
{AGQ681D3-SS4DSWKU-0AV1},2025-01-29T15:51:03Z,allow,192.168.1.62,172.217.0.0,443,TCP,18109,,sherry.decker
{ZWXOPWOD-7E30LFRA-WMFY},2025-01-29T10:53:07Z,allow,192.168.1.62,172.217.0.0,80,TCP,3591,,sherry.decker
{TE8P4A4V-AIHZNQQW-VB1Y},2025-01-29T10:34:02Z,allow,192.168.1.62,8.8.8.8,80,TCP,54267,,sherry.decker
{NWEXMI8D-Y9M7RFIJ-VTEI},2025-01-29T16:57:51Z,allow,192.168.1.62,1.1.1.1,443,TCP,34621,,sherry.decker
{8C1PRGDJ-H7VV4Z1I-UINM},2025-01-30T10:48:55Z,allow,192.168.1.62,8.8.8.8,443,TCP,42787,,sherry.decker
{SH9RM5OA-84JHZGHV-NWFN},2025-01-30T13:40:25Z,allow,192.168.1.62,1.1.1.1,443,TCP,3362,,sherry.decker
{2SODRIEI-27AOU4FF-EBZ5},2025-01-30T11:51:56Z,allow,192.168.1.62,1.1.1.1,443,TCP,7602,,sherry.decker
{79M0RR2T-V8CPW1GJ-LTXI},2025-01-30T14:00:49Z,allow,192.168.1.62,1.1.1.1,53,TCP,43474,,sherry.decker
{0RG0G91O-80YKXWE9-4IPQ},2025-01-30T11:32:10Z,allow,192.168.1.62,1.1.1.1,53,TCP,57144,,sherry.decker
{H6ZPLB2E-IXWF3BTR-YQ20},2025-01-30T17:35:24Z,allow,192.168.1.62,172.217.0.0,80,TCP,6771,,sherry.decker
{19O1D4QC-029HZHXL-IIXG},2025-01-30T13:25:45Z,allow,192.168.1.62,8.8.8.8,443,TCP,39490,,sherry.decker
{IXQ9M9JP-QGZI0BJS-W2YP},2025-01-30T10:12:21Z,allow,192.168.1.62,8.8.8.8,443,TCP,23491,,sherry.decker
{FAZL7M7N-UDBKT1BW-KIXB},2025-01-30T15:27:54Z,allow,192.168.1.62,8.8.8.8,80,TCP,15014,,sherry.decker
{AQP0IILO-GIWAOIYZ-P5V6},2025-01-30T15:49:37Z,allow,192.168.1.62,172.217.0.0,80,TCP,32343,,sherry.decker
